,ICLN_Adj_close,VIX,OVX,VXN,EPU,EMU,EMV_IDT,MA50,MA200,RSI,WAD,StoSLOWD,StoFASTK,StoFASTD,ADX,MACD,MACD Signal,PriceRateOfChange,onBalanceVolume,MFI
2009-08-18,15.714103698730469,26.18000030517578,44.5,26.18000030517578,69.62,71.52,0.47,16.5612047958374,14.632024750709533,37.14470405539259,-320.75660120518364,-287.9234965855733,-220.75660120518364,-258.3057890532814,13.625845822211351,-0.08741153235947863,0.08265540747930901,-5.874667439589598,-1274400.0,15.538196530673279
2009-08-19,15.721369743347168,26.260000228881836,45.13999938964844,26.209999084472656,62.03,20.36,0.0,16.521651439666748,14.63117018699646,37.28350143630868,-274.5482316950429,-248.5173392847978,-174.5482316950429,-205.44583069530893,14.57382612365721,-0.14082665472790978,0.03795899503786525,-8.149394033033131,-1249100.0,12.62135497247414
2009-08-20,15.699572563171387,25.09000015258789,45.720001220703125,24.969999313354492,82.7,34.28,2.34,16.474724159240722,14.62113669872284,37.01940909005784,-275.25823763453957,-217.97976997561514,-175.25823763453954,-190.18769017825556,15.38033750986317,-0.18281005380862325,-0.006194814731432457,-7.451837803030925,-1293400.0,25.46780572686449
2009-08-21,15.808547973632812,25.010000228881836,45.68000030517578,24.690000534057617,91.24,14.52,5.96,16.42405002593994,14.60004868030548,39.33309214413537,-271.7085496445,-189.82395351053057,-171.7085496445,-173.83833965802765,15.936512414073944,-0.20492652970332514,-0.045941157725811,-8.992083696829578,-1270700.0,23.792563306284524
2009-08-24,15.757698059082031,25.139999389648438,45.38999938964844,25.270000457763672,84.65,44.45,1.95,16.381320610046387,14.591570525169372,38.62014484148399,-284.80220192867444,-180.4274531907292,-184.8022019286744,-177.25632973590484,16.15849364349122,-0.22397531135475646,-0.08154798845160009,-9.284820561415719,-1300000.0,25.920408470822466
2009-08-25,15.844876289367676,24.920000076293945,45.5099983215332,25.1299991607666,83.96,42.39,2.98,16.35189794540405,14.593068017959595,40.60775667952194,-283.04624185709025,-176.98233351245128,-183.04624185709028,-179.85233114342176,16.36461907080726,-0.22939275654201197,-0.11111694206968246,-7.974678874853969,-1284400.0,33.41438784648233
2009-08-26,15.576069831848145,24.950000762939453,45.970001220703125,25.600000381469727,179.18,6.36,0.37,16.318255462646484,14.589174304008484,36.665215078376725,-321.04138946913656,-184.4684239880978,-221.04138946913656,-196.29661108496725,17.03628172724963,-0.2524662813593146,-0.13938680992760888,-8.179879968782933,-1301800.0,34.488361233094736
2009-08-27,15.525219917297363,24.68000030517578,43.97999954223633,25.010000228881836,46.48,5.81,0.34,16.298339252471923,14.5863272190094,35.9540822825317,-325.61589489235797,-195.3500392115279,-225.61589489235797,-209.90117540619508,18.106669059187045,-0.2717231241135689,-0.16585407276480088,-8.204463149100638,-1329400.0,37.057629329524424
2009-08-28,15.612391471862793,24.760000228881836,43.209999084472656,24.93000030517578,61.05,7.28,2.14,16.28103370666504,14.58930013179779,38.16808630650241,-323.84919919378433,-209.89998255875165,-223.8491991937843,-223.5021611850931,18.56275142519497,-0.27675997805411967,-0.18803525382266464,-7.569922820888186,-1316500.0,41.78619823606923
2009-08-31,15.36539363861084,26.010000228881836,47.09000015258789,27.170000076293945,49.01,117.95,1.26,16.250404720306395,14.602601337432862,34.52610603678617,-334.2272630739579,-220.43359632599595,-234.2272630739579,-227.89745238670017,19.619722764921512,-0.2972558021352878,-0.20987936348518926,-8.48114369210624,-1325200.0,43.289674595452645
2009-09-01,14.827779769897461,29.149999618530273,46.529998779296875,29.309999465942383,33.47,39.94,0.47,16.228755130767823,14.604758825302124,28.21531132228855,-278.433509810028,-221.18986808812767,-178.43350981002803,-212.1699906925902,21.276776365255948,-0.35281282987817697,-0.2384660567637868,-11.260900151965469,-1359600.0,42.34457749904903
2009-09-02,14.856839179992676,28.899999618530273,45.810001373291016,29.3799991607666,68.77,38.69,0.38,16.20376361846924,14.61031376361847,28.971052086950234,-284.70117852311006,-213.06269784944064,-184.70117852311003,-199.12065046903209,23.040987610262913,-0.3900016271064288,-0.2687731708323152,-10.228267680626246,-1335700.0,45.89974997563914
2009-09-03,15.314529418945312,27.100000381469727,44.599998474121094,28.100000381469727,94.76,33.92,0.66,16.18182331085205,14.619674849510194,39.73298433781952,-331.3039025467324,-203.1456127071929,-231.3039025467324,-198.14619695995694,23.667193849797165,-0.37818278391175575,-0.29065509344820334,-6.601699524797489,-1317300.0,50.271895479029325
2009-09-04,15.452567100524902,25.260000228881836,44.2400016784668,25.850000381469727,47.03,48.02,1.21,16.153490047454834,14.63265308380127,42.55970084027669,-324.5040190546883,-203.5899602679441,-224.50401905468829,-213.50303337484374,23.86698556641782,-0.35360167821827737,-0.30324441040221817,-1.6188884650159219,-1300400.0,56.92635887321467
2009-09-08,16.331626892089844,25.6200008392334,45.90999984741211,26.43000030517578,86.08,37.66,2.21,16.15363534927368,14.656928448677062,56.53954376469916,-248.92203884042436,-204.4086279384718,-148.92203884042436,-201.5766534806152,22.237076706833815,-0.2601889006046072,-0.294633308442696,3.9297385660581163,-1284400.0,56.892155220478635
2009-09-09,16.462392807006836,24.31999969482422,46.369998931884766,25.770000457763672,178.84,36.59,0.71,16.15261823654175,14.690385565757751,58.17045224939278,-223.18084915450788,-193.53844084622185,-123.18084915450787,-165.53563568320703,21.24342380458497,-0.17360566680445544,-0.27042778011504787,4.713476470288147,-1255400.0,65.59630860721717
2009-09-10,16.803850173950195,23.549999237060547,44.83000183105469,24.829999923706055,50.18,10.98,0.64,16.157413158416748,14.722225522994995,62.16323701000162,-202.76125488911086,-164.02233448616764,-102.76125488911086,-124.95471429468121,20.610892165266005,-0.0765526233951288,-0.23165274877106407,7.033806852609881,-1244400.0,61.60833622011378
2009-09-11,16.607696533203125,24.149999618530273,45.06999969482422,25.290000915527344,78.7,46.66,0.0,16.154216632843017,14.744448385238648,58.69703805935885,-206.65527040997225,-133.78538048747274,-106.65527040997226,-110.86579148453052,20.109445248171404,-0.015289103479950938,-0.18838001971284143,5.055167374658431,-1311200.0,45.746951280745854
2009-09-14,16.53504180908203,23.860000610351562,45.380001068115234,24.93000030517578,70.08,30.66,0.6,16.15625066757202,14.76283899307251,57.41990972977544,-208.93284758732395,-113.97898780267126,-108.93284758732396,-106.11645762880255,19.25242807828901,0.027087797133162894,-0.14528645634364057,4.933104740841099,-1333800.0,37.462464973305316
2009-09-15,17.029062271118164,23.420000076293945,43.93000030517578,24.610000610351562,96.54,7.68,0.45,16.1819686126709,14.780086197853088,63.27165571223647,-186.15429903265425,-105.85435159666098,-86.15429903265425,-100.58080567665036,19.17748417778765,0.09938941940405854,-0.09635128119410075,7.473620873550835,-1293800.0,42.31325714544156
2009-09-16,17.501285552978516,23.690000534057617,42.400001525878906,24.020000457763672,55.92,6.12,0.36,16.228464336395263,14.798321375846863,67.82366008005627,-161.4881059513486,-97.40744916529827,-61.48810595134858,-85.52508419044246,19.77387994516699,0.19257357991394386,-0.038566308972491824,12.360086606660637,-1278700.0,47.14946879195346
2009-09-17,17.472225189208984,23.649999618530273,42.36000061035156,24.260000228881836,61.67,5.4,0.0,16.27888313293457,14.82533664703369,67.27111428863768,-157.2861143306886,-84.8051321017743,-57.28611433068859,-68.30950643823066,20.66315678237175,0.2610683367088633,0.021360620163779202,12.540919112793848,-1313400.0,56.317033385902114
2009-09-18,17.82820701599121,23.920000076293945,41.66999816894531,24.690000534057617,74.17,20.14,0.79,16.33191728591919,14.846218223571777,70.44723260714139,-148.16319828212335,-69.82679893890875,-48.163198282123346,-55.64580618805369,21.583561966485995,0.3401545928959564,0.08511941471021464,14.192672199655254,-1295500.0,57.18344867466608
2009-09-21,17.479488372802734,24.059999465942383,41.400001525878906,24.920000076293945,72.42,130.08,0.59,16.3837890625,14.867921795845032,63.90491345558278,-155.8611804086273,-59.24182565558791,-55.86118040862728,-53.770164340479916,21.871491930943396,0.37042234238481697,0.1421800002451351,13.758806210336871,-1319100.0,54.569220364514514
2009-09-22,17.755552291870117,23.079999923706055,40.380001068115234,24.079999923706055,124.7,24.55,1.44,16.43362663269043,14.89263177394867,66.55306752428154,-149.43965353175338,-53.52354931201153,-49.439653531753386,-51.15467740750152,22.537173398883,0.4119372468685327,0.19613144956981463,19.745184831490814,-1304900.0,61.378364740251
2009-09-23,17.435895919799805,23.489999771118164,41.22999954223633,24.469999313354492,62.44,6.07,0.71,16.481139411926268,14.914045109748841,60.9747457775575,-182.9257557136101,-55.88901276643711,-82.92575571361012,-62.74219655133044,22.206921382853228,0.4142690740126298,0.23975897445837765,17.359390571315323,-1354500.0,56.37819586685442
2009-09-24,16.832910537719727,24.950000762939453,44.279998779296875,25.899999618530273,55.37,10.77,0.63,16.501626663208008,14.928974547386169,52.103048440603104,-208.54692901371027,-64.7336622372854,-108.54692901371028,-80.30411275302477,20.80091865025336,0.36327359102212853,0.26446189777112783,9.91464430435618,-1371500.0,51.87462356386757
2009-09-25,16.67308235168457,25.610000610351562,44.27000045776367,25.770000457763672,126.44,13.55,0.0,16.51397716522217,14.948199911117554,50.02537016030759,-284.0618996651847,-89.40816803395221,-184.06189966518468,-125.17819479750187,19.406496244870855,0.3064301682430397,0.2728555518655102,7.898462716387167,-1386000.0,47.91490216112051
2009-09-28,16.88376235961914,24.8799991607666,43.90999984741211,26.209999084472656,109.54,41.08,0.6,16.534173698425292,14.966852579116821,52.70272494881693,-347.7936886584343,-128.53882666543424,-247.79368865843426,-180.13417244577658,18.056672158050294,0.275209023755707,0.27332624624354956,3.380774439542944,-1378600.0,46.79323204409504
2009-09-29,16.745731353759766,25.190000534057617,43.7400016784668,26.110000610351562,65.55,16.39,0.0,16.547977180480956,14.985429391860961,50.7831120440549,-354.03943811729937,-177.9813475745281,-254.0394381172994,-228.63167548030628,16.908044050505357,0.23660070753604145,0.26598113850204796,1.7211261453579985,-1392400.0,40.70295930660593
2009-09-30,16.891029357910156,25.610000610351562,45.22999954223633,26.5,96.76,24.19,0.0,16.555678024291993,15.003937702178956,52.73471104392996,-347.46486507013174,-219.5106150693459,-247.46486507013176,-249.7659972819553,15.898182742303442,0.21524644635558587,0.25583420007275554,0.5188048159052716,-1376500.0,41.54738933999994
2009-10-01,16.062822341918945,28.270000457763672,45.59000015258789,28.950000762939453,66.48,21.82,0.32,16.54928482055664,15.01884702205658,42.411324042745576,-345.8203463002075,-242.5019630860469,-245.8203463002075,-249.1082164958797,16.024970889182775,0.12999515274361428,0.23066639060692729,-3.2808534897951325,-1392300.0,48.378917993024295
2009-10-02,15.932053565979004,28.68000030517578,45.220001220703125,29.020000457763672,109.71,87.07,0.39,16.53039602279663,15.028766260147094,41.045054731221825,-306.31017956133684,-244.02422580724223,-206.3101795613368,-233.19846364389218,16.53127148472546,0.05128970522057941,0.1947910535296577,-3.6467294734739086,-1406900.0,49.715333773627556
2009-10-05,16.099149703979492,26.84000015258789,45.13999938964844,28.229999542236328,42.01,20.05,0.0,16.499737911224365,15.035257019996642,43.54761096767551,-300.38478395554387,-233.27059447071144,-200.3847839555439,-217.5051032723629,16.764603497937006,0.0023710014436453264,0.15630704311245522,-5.46073854410547,-1398400.0,43.70743930543116
2009-10-06,16.484188079833984,25.700000762939453,45.470001220703125,26.8700008392334,46.71,22.99,0.0,16.47605401992798,15.045515866279603,48.92749654849556,-286.7309393625397,-216.17073373646497,-186.73093936253966,-197.80863429314027,16.021337446316572,-0.0052673262501024,0.12399216923994369,-5.811558642738868,-1384000.0,43.39086452395726
2009-10-07,16.629487991333008,24.68000030517578,45.25,25.8799991607666,55.03,6.88,0.4,16.464139499664306,15.056970992088317,50.83173619472405,-281.5784596737757,-201.62615507648533,-181.5784596737757,-189.56472766395325,15.331161826954741,0.0003991316165432579,0.09927356171526361,-4.823296338902838,-1371600.0,37.81711573149848
2009-10-08,16.76752281188965,24.18000030517578,43.36000061035156,25.68000030517578,52.82,21.33,0.31,16.465592517852784,15.07041715145111,52.63836580605846,-276.68360735127413,-189.67923247320766,-176.68360735127413,-181.66433546252998,14.262156887314685,0.015845440341465178,0.08258793744050393,-5.949472109843523,-1348500.0,38.86764147908474
2009-10-09,16.54957389831543,23.1200008392334,43.599998474121094,24.18000030517578,84.08,13.38,1.18,16.454259204864503,15.082159266471862,49.54296439008145,-284.4122930661782,-184.04017216340853,-184.41229306617825,-180.89145336374284,13.876253034851382,0.010380436232942714,0.06814643719899169,-5.320032569913247,-1575100.0,21.53264565801334
2009-10-12,16.840173721313477,23.010000228881836,43.20000076293945,23.780000686645508,54.33,30.57,2.99,16.451789112091063,15.09567961215973,53.47173571279896,-276.61241244551536,-180.59729770464278,-176.6124124455154,-179.23610428765608,13.094077280642876,0.029162194549670062,0.06034958866912736,-5.155449717977922,-1556400.0,22.18067051531813
2009-10-13,16.600427627563477,22.989999771118164,41.540000915527344,23.84000015258789,102.13,16.25,0.48,16.436387271881102,15.106953282356262,50.01194639041257,-307.644085603053,-183.22794045210472,-207.64408560305299,-189.55626370491572,12.58675362601134,0.024419870144829048,0.053163644964267696,-4.791656798590937,-1573900.0,24.01833185507647
2009-10-14,16.992734909057617,22.860000610351562,42.09000015258789,23.510000228881836,44.56,36.94,0.0,16.428831577301025,15.119935545921326,55.128266750334234,-370.299117743,-195.6591910854759,-270.299117743,-218.18520526385632,11.771886046352263,0.051721252452310296,0.05287516646187622,0.9494755584885439,-1565800.0,26.56665734683305
2009-10-15,16.79658317565918,21.719999313354492,40.09000015258789,22.510000228881836,82.11,5.53,0.65,16.420404186248778,15.128684883117677,52.24876091159724,-381.4441011458179,-220.29019015535403,-281.4441011458179,-253.12910149729046,11.161587227082048,0.05687437663917905,0.053675008497336786,0.7407198103482671,-1594600.0,25.659584579843752
2009-10-16,16.484188079833984,21.43000030517578,36.90999984741211,22.219999313354492,74.65,6.53,0.77,16.410814380645753,15.133812556266784,47.95285433000976,-399.1938201912334,-251.65332881816562,-299.1938201912334,-283.6456796933506,11.214630373729337,0.03534317709993928,0.05000864221785729,-2.3666187149187667,-1607200.0,23.609156808535825
2009-10-19,16.745731353759766,21.489999771118164,38.40999984741211,22.110000610351562,82.9,29.68,0.0,16.407472476959228,15.135947813987732,51.544903921948425,-384.3334088325403,-275.03285263794595,-284.3334088325403,-288.32377672319734,11.263884724187534,0.03893508333421636,0.047793930441129104,0.0,-1598400.0,25.970033184421247
2009-10-20,16.658552169799805,20.899999618530273,39.060001373291016,21.6200008392334,50.51,62.4,0.0,16.402822933197022,15.13551519870758,50.298792454706245,-399.4967967777042,-288.77026611679116,-299.4967967777042,-294.3413419338262,11.192620211659762,0.03435108541458831,0.045105361435820945,-1.3763352320590339,-1609000.0,22.45096336892108
2009-10-21,16.54957389831543,22.219999313354492,39.959999084472656,23.139999389648438,82.95,17.66,0.0,16.398028011322022,15.135802464485169,48.713419045431166,-405.90728045866103,-293.08142689333056,-305.90728045866103,-296.5791620229687,11.126446021455404,0.02167474532593161,0.04041923821384308,3.0302990722011147,-1635400.0,28.02852590740688
2009-10-22,16.680341720581055,20.690000534057617,40.470001220703125,21.579999923706055,65.1,16.02,0.31,16.39744665145874,15.141621799468995,50.72059357966323,-433.9521207008278,-301.3464122008418,-333.9521207008278,-313.1187326457312,11.551023462832811,0.021927755348020384,0.03672094164067854,4.696746414410313,-1620300.0,27.96090798613405
